C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_52_787.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_52_787.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_52_787.jpg,0,0.1320492,0,0.02779973
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_52_855.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_52_855.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_52_855.jpg,0,0.3146574,0,0.2419441
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_52_923.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_52_923.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_52_923.jpg,0,0.5504494,0,0.656406
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_52_991.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_52_991.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_52_991.jpg,0,0.7301739,0,1.153952
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_059.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_059.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_059.jpg,-0.15,0.9171748,0,1.760411
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_129.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_129.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_129.jpg,-0.2170389,0.9612103,0,2.696719
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_198.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_198.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_198.jpg,-0.03999565,0.7841672,0,3.296493
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_265.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_265.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_265.jpg,0,0.5413898,0,3.887457
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_334.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_334.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_334.jpg,0,0.368129,0,4.176215
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_401.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_401.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_401.jpg,-0.05,0.1830464,0,4.334971
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_471.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_471.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_471.jpg,-0.25,0,0,4.343473
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_539.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_539.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_539.jpg,-0.4,0,0,4.303556
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_606.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_606.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_606.jpg,-0.6000001,0,0,4.24272
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_676.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_676.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_676.jpg,-0.7500002,0,0,4.190807
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_746.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_746.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_746.jpg,-0.8981174,0,0,4.110445
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_815.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_815.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_815.jpg,-0.7242925,0,0,4.091606
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_886.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_886.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_886.jpg,-0.480278,0,0,4.073191
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_53_955.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_53_955.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_53_955.jpg,-0.3063444,0,0,4.055107
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_023.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_023.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_023.jpg,-0.06567026,0,0,4.02289
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_092.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_092.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_092.jpg,0,0,0,3.996263
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_161.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_161.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_161.jpg,0,0,0,3.972043
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_229.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_229.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_229.jpg,0,0,0,3.940122
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_299.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_299.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_299.jpg,0,0,0,3.916356
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_370.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_370.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_370.jpg,0,0.0116691,0,3.887195
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_437.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_437.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_437.jpg,0,0.1936464,0,3.953727
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_505.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_505.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_505.jpg,0,0.4278555,0,4.242823
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_571.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_571.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_571.jpg,0,0.6073779,0,4.610672
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_640.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_640.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_640.jpg,0,0.7912659,0,5.103368
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_708.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_708.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_708.jpg,0,1,0,5.950443
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_776.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_776.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_776.jpg,0,1,0,6.639902
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_845.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_845.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_845.jpg,-0.05,1,0,7.552465
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_913.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_913.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_913.jpg,-0.2,1,0,8.223498
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_54_981.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_54_981.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_54_981.jpg,-0.1796316,1,0,8.889866
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_048.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_048.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_048.jpg,0,1,0,9.782484
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_117.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_117.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_117.jpg,0,1,0,10.44845
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_187.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_187.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_187.jpg,-0.15,1,0,11.32676
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_257.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_257.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_257.jpg,-0.3,1,0,12.07301
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_326.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_326.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_326.jpg,-0.2799279,1,0,12.93384
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_394.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_394.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_394.jpg,-0.429928,1,0,13.36024
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_461.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_461.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_461.jpg,-0.3985536,1,0,14.15322
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_529.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_529.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_529.jpg,-0.1545615,1,0,15.00963
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_598.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_598.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_598.jpg,-0.3045615,1,0,15.38819
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_665.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_665.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_665.jpg,-0.1973538,1,0,16.24062
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_736.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_736.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_736.jpg,-0.02291756,1,0,17.11372
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_803.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_803.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_803.jpg,0,1,0,17.52183
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_873.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_873.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_873.jpg,0,1,0,18.36359
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_55_941.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_55_941.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_55_941.jpg,0,1,0,19.13884
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_009.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_009.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_009.jpg,0,1,0,19.94108
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_077.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_077.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_077.jpg,-0.05,1,0,20.44164
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_146.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_146.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_146.jpg,-0.25,1,0,21.23212
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_216.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_216.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_216.jpg,-0.2923215,1,0,21.84256
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_285.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_285.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_285.jpg,-0.05498425,1,0,22.62314
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_351.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_351.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_351.jpg,-0.2049842,1,0,23.18923
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_418.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_418.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_418.jpg,-0.3549843,1,0,23.75514
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_489.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_489.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_489.jpg,-0.4905769,1,0,24.414
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_559.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_559.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_559.jpg,-0.3126523,1,0,24.9821
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_627.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_627.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_627.jpg,-0.392236,1,0,25.74367
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_695.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_695.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_695.jpg,-0.542236,1,0,26.25604
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_761.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_761.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_761.jpg,-0.422462,1,0,26.78686
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_831.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_831.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_831.jpg,-0.1901771,1,0,27.55489
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_899.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_899.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_899.jpg,-0.009465179,1,0,28.11009
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_56_967.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_56_967.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_56_967.jpg,0,1,0,28.83776
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_57_035.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_57_035.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_57_035.jpg,0,1,0,29.38783
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_57_103.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_57_103.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_57_103.jpg,0,1,0,30.11821
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_57_173.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_57_173.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_57_173.jpg,0,1,0,30.18948
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_57_240.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_57_240.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_57_240.jpg,0,1,0,30.19016
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_57_310.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_57_310.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_57_310.jpg,0,1,0,30.19001
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_57_379.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_57_379.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_57_379.jpg,0,1,0,30.19074
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_57_449.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_57_449.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_57_449.jpg,0,1,0,30.18959
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_57_517.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_57_517.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_57_517.jpg,0,1,0,30.18982
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_57_588.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_57_588.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_57_588.jpg,0,1,0,30.18991
C:\Users\Mohamadhassan\Desktop\rDataset\IMG\center_2023_04_25_21_19_57_656.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\left_2023_04_25_21_19_57_656.jpg,C:\Users\Mohamadhassan\Desktop\rDataset\IMG\right_2023_04_25_21_19_57_656.jpg,0,1,0,30.18905
